Filename,Frame,Time (mins),Period,Period time (mins),length.mm,Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Date,Time,habitat_type,complexity,current_speed,temperature,left_camera,right_camera,Family,Genus,Species,Code,Number,Stage,Activity,Comment
Left_004.MP4,4140,55.2052,60min,20.4271,187.266,3.255,0.643,1865.243,12.61,6.176,2.961,-389.644,-118.283,-1820.252,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_004.MP4,4140,55.2052,60min,20.4271,226.249,1.626,0.078,903.649,9.452,30.917,22.193,-22.231,-146.724,-891.38,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_004.MP4,4140,55.2052,60min,20.4271,204.491,9.063,2.248,1725.945,15.645,70.584,20.845,260.437,385.774,-1661.998,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_004.MP4,4140,55.2052,60min,20.4271,197.233,8.89,1.435,1964.891,14.905,42.728,12.688,-223.323,453.401,-1898.776,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_004.MP4,4140,55.2052,60min,20.4271,204.112,7.279,0.667,2206.004,34.352,4.172,24.664,-1213.536,277.217,-1821.246,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_004.MP4,4140,55.2052,60min,20.4271,215.504,8.378,0.841,2076.55,13.633,32.016,9.059,-430.552,232.751,-2018.046,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_004.MP4,4140,55.2052,60min,20.4271,201.766,16.45,1.044,2759.27,24.57,49.687,30.905,-994.303,572.438,-2509.432,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left_004.MP4,14140,60.7663,60min,25.9882,516.507,9.277,2.223,2152.16,28.672,35.525,0.377,-878.213,-543.154,-1888.259,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Hexagrammidae,Ophiodon,elongatus,167116,1,AD,Passing,
Left_004.MP4,24944,66.7745,60min,31.9964,288.782,6.391,1.791,1945.504,31.663,28.191,19.773,808.055,-624.486,-1655.914,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,caurinus,166713,1,AD,Passing,
Left_004.MP4,30266,69.7341,60min,34.956,256.191,6.294,2.576,1618.536,27.263,50.015,8.52,491.405,-555.172,-1438.737,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,nigrocinctus,166732,1,AD,Passing,
Left_005.MP4,12163,77.3011,60min,42.523,994.589,3.154,2.015,1550.248,2.247,8.63,11.936,-14.769,-58.946,-1549.057,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Squalidae,Squalus,suckleyi,160617,1,AD,Passing,
Left_005.MP4,12383,77.4235,60min,42.6454,245.975,33.174,3.178,4108.746,27.677,31.405,7.97,1819.264,-576.667,-3638.615,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left_005.MP4,16238,79.5673,60min,44.7892,292.82,51.488,1.667,4180.311,11.849,64.854,21.141,831.503,-212.901,-4091.244,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left_005.MP4,16248,79.5728,60min,44.7948,272.173,6.069,1.958,2199.062,10.627,19.811,1.773,-7.084,-405.495,-2161.342,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,caurinus,166713,1,AD,Passing,
Left_005.MP4,16248,79.5728,60min,44.7948,168.352,6.039,0.194,1848.036,36.917,29.104,5.037,960.903,-555.745,-1477.515,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,pinniger,166734,1,AD,Passing,
Left_005.MP4,21073,82.2561,60min,47.478,262.487,6.05,0.669,1563.409,24.575,49.523,0.468,384.165,-524.561,-1421.795,helipad_1,Fiona Francis,20.8,,19-09-05,10:03,rocky reef,,,,1047,1046,Scorpaenidae,Sebastes,nigrocinctus,166732,1,AD,Passing,
Left (1).MP4,19504,10.8464,,,,1.085,2.454,898.391,0.623,,,-9.153,12.263,-898.261,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,,,,,30,AD,Passing,Tape1_start
Left (1).MP4,19594,10.8964,,,,1.075,0.226,889.999,12.182,,,-181.677,-38.998,-870.385,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,,,,,1,AD,Passing,Tape1_end
Left (1).MP4,19744,10.9799,,,,1.012,0.121,859.447,0.868,,,3.798,20.898,-859.184,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,,,,,1,AD,Passing,Tape2_start
Left (1).MP4,19834,11.0299,,,,1.051,0.367,880.186,4.745,,,-45.621,-48.114,-877.685,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,,,,,1,AD,Passing,Tape2_end
Left (1).MP4,27556,15.3242,60min,2.81,233.578,5.866,0.317,1805.316,33.244,24.623,13.376,-970.699,192.931,-1509.863,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27556,15.3242,60min,2.81,227.184,5.988,1.188,2095.905,29.043,2.803,14.903,-892.208,489.111,-1832.363,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27556,15.3242,60min,2.81,226.977,2.216,0.478,1448.123,36.405,14.894,59.558,850.383,124.531,-1165.504,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27640,15.3709,60min,2.8567,210.082,3.945,1.86,1624.154,8.981,38.782,53.067,113.889,226.535,-1604.241,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27655,15.3793,60min,2.8651,224.401,3.308,0.666,1699.995,12.753,22.193,47.503,351.039,132.684,-1658.056,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27875,15.5016,60min,2.9874,203.047,0.705,0.729,608.138,15.311,19.058,2.232,-57.672,-149.869,-586.554,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27875,15.5016,60min,2.9874,188.854,4.875,1.284,1429.466,36.307,83.782,3.008,-707.975,463.865,-1151.944,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27875,15.5016,60min,2.9874,216.774,5.545,1.423,2370.099,17.105,3.009,24.46,-687.934,112.775,-2265.259,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27875,15.5016,60min,2.9874,215.885,8.366,1.705,1759.7,15.436,52.123,6.952,181.511,431.779,-1696.221,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27875,15.5016,60min,2.9874,235.009,9.127,0.61,2888.067,13.12,16.254,14.32,418.821,504.352,-2812.677,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27875,15.5016,60min,2.9874,234.681,8.416,1.871,2686.331,1.437,18.34,8.267,-66.622,9.969,-2685.486,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,27875,15.5016,60min,2.9874,212.185,15.32,0.762,2623.107,11.581,72.519,48.712,-439.245,290.48,-2569.703,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29205,16.2412,60min,3.7271,240.328,0.848,0.561,736.698,26.363,7.212,25.055,-240.812,221.416,-660.082,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29205,16.2412,60min,3.7271,233.031,3.818,1.466,1806.498,24.089,1.838,13.887,588.916,443.649,-1649.179,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29205,16.2412,60min,3.7271,255.219,19.447,3.363,2761.117,21.294,59.003,24.607,547.894,839.783,-2572.615,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29205,16.2412,60min,3.7271,230.472,4.562,1.143,1954.696,17.53,21.889,45.632,-518.081,279.71,-1863.918,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29205,16.2412,60min,3.7271,227.358,1.798,0.424,790.537,20.075,84.536,37.938,271.283,-6.327,-742.505,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29232,16.2562,60min,3.7421,234.398,2.056,0.147,1197.497,21.949,13.271,18.201,-393.978,212.447,-1110.696,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29232,16.2562,60min,3.7421,247.113,4.292,1.519,1662.304,20.178,23.121,11.998,-411.754,399.035,-1560.283,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29232,16.2562,60min,3.7421,2297.313,27.769,80.642,2499.961,23.378,66.889,2.716,-983.75,127.326,-2294.739,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29232,16.2562,60min,3.7421,232.897,5.688,1.575,1959.603,32.604,85.18,61.622,968.356,420.943,-1650.799,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29253,16.2679,60min,3.7538,230.418,13.399,1.037,2342.483,14.712,62.316,38.026,27.521,594.249,-2265.687,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29253,16.2679,60min,3.7538,206.656,9.79,1.991,2421.258,8.667,28.804,16.498,-120.163,344.505,-2393.61,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,29253,16.2679,60min,3.7538,216.563,11.983,3.357,2586.808,17.858,58.491,54.212,635.236,475.126,-2462.175,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (1).MP4,30876,17.1705,60min,4.6563,171.848,7.325,1.716,1597.239,14.558,54.07,1.053,-382.362,-122.463,-1545.954,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Embiotocidae,Rhacochilus,vacca,169754,20,AD,Passing,
Left (2).MP4,7811,21.9781,60min,9.4639,172.306,6.071,1.561,2214.367,22.662,4.854,11.92,773.353,-360.309,-2043.41,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,emphaeus,166718,1,AD,Passing,
Left (2).MP4,9814,23.092,60min,10.5778,63.45,3.167,0.783,1468.353,28.568,10.876,2.605,-607.291,352.453,-1289.587,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Embiotocidae,Cymatogaster,aggregata,169739,300,AD,Passing,
Left (2).MP4,29712,34.1575,60min,21.6433,36.456,2.445,1.558,1774.24,23.662,4.862,16.697,-268.259,-659.607,-1625.08,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Gobiidae,Rhinogobiops,nicholsii,636877,1,AD,Passing,
Left (3).MP4,3471,37.1988,60min,24.6847,211.653,40.617,1.601,3957.092,27.454,81.573,27.437,-1808.669,-238.825,-3511.446,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,5836,56.1483,60min,43.6341,280.724,13.104,0.305,2294.21,27.133,57.287,16.762,634.377,-832.06,-2041.725,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,caurinus,166713,1,AD,Passing,
Left (4).MP4,7170,56.8902,60min,44.376,221.741,10.769,1.956,2986.257,21.437,10.961,4.528,-915.543,-594.141,-2779.659,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,caurinus,166713,1,AD,Passing,
Left (4).MP4,11006,59.0234,60min,46.5092,289.294,18.987,1.935,3238.807,23.608,40.301,37.045,-1111.529,-668.492,-2967.742,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,nigrocinctus,166732,1,AD,Passing,
Left (4).MP4,23137,65.7696,60min,53.2554,227.393,0.886,0.432,799.369,16.939,3.582,7.684,176.678,-151.747,-764.688,helipad_2,Fiona Francis,21.3,,19-11-05,11:49,rocky reef,,,,1049,1048,Scorpaenidae,Sebastes,flavidus,166720,1,AD,Passing,
Left (2).MP4,5212,20.5327,,,305.849,3.989,17.715,1934.486,4.92,14.617,3.019,-154.588,-60.259,-1927.357,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Hexagrammidae,Hexagrammos,stelleri,167113,2,AD,Passing,
Left (2).MP4,9054,22.6693,60min,2.1238,186.582,8.08,8.908,2322.764,31.767,23.265,15.727,-877.057,852.157,-1974.8,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,9054,22.6693,60min,2.1238,250.927,32.849,4.473,5380.221,22.798,14.063,0.79,-1401.039,1543.78,-4959.9,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,9054,22.6693,60min,2.1238,150.894,39.005,16.627,4080.639,20.689,51.819,24.163,-770.382,1218.559,-3817.492,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,9738,23.0497,60min,2.5042,113.34,3.214,26.003,1603.644,7.841,16.923,2.596,218.718,-4.622,-1588.652,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,11880,24.2409,60min,3.6954,138.625,1.058,6.546,931.252,13.473,11.125,12.368,-107.998,-188.179,-905.624,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,11880,24.2409,60min,3.6954,117.116,2.834,28.367,1698.505,9.631,11.352,18.504,275.024,71.505,-1674.565,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,13361,25.0645,60min,4.519,149.789,0.938,7.275,734.067,30.774,15.695,2.849,-303.11,221.785,-630.706,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,13361,25.0645,60min,4.519,132.699,7.884,11.773,1909.208,19.42,42.93,27.177,-633.184,45.321,-1800.583,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (2).MP4,16231,26.6605,60min,6.115,116.191,7.006,25.005,1454.933,12.787,71.741,10.903,290.143,-139.708,-1418.848,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Gobiidae,Rhinogobiops,nicholsii,636877,3,AD,Passing,
Left (2).MP4,19624,28.5474,60min,8.0019,,1.29,0.27,1001.241,1.938,,,-2.904,-23.89,-1000.952,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,,,,,1,AD,Passing,Tape1_start
Left (2).MP4,19714,28.5975,60min,8.0519,,1.28,1.206,995.868,3.818,,,-45.243,-38.695,-994.087,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,,,,,1,AD,Passing,Tape1_end
Left (2).MP4,19928,28.7165,60min,8.1709,,1.305,0.06,1008.031,1.343,,,-0.986,-13.69,-1007.938,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,,,,,1,AD,Passing,Tape2_start
Left (2).MP4,20018,28.7665,60min,8.221,,1.128,0.04,916.051,10.456,,,-101.236,-122.999,-902.093,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,,,,,1,AD,Passing,Tape2_end
Left (2).MP4,20188,28.8611,60min,8.3155,,1.304,0.099,1007.596,1.445,,,-0.128,-15.505,-1007.476,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,,,,,1,AD,Passing,Tape3_start
Left (2).MP4,20278,28.9111,60min,8.3656,,1.252,0.428,982.409,2.537,,,6.009,-33.415,-981.822,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,,,,,1,AD,Passing,Tape3_end
Left (2).MP4,29539,34.0612,60min,13.5157,315.323,5.7,11.807,1976.37,19.588,15.197,0.296,-662.427,14.737,-1861.991,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Scorpaenidae,Sebastes,caurinus,166713,1,AD,Passing,
Left (3).MP4,1048,35.8514,60min,15.3058,207.293,19.792,18.483,3545.995,17.068,27.067,7.033,-535.839,892.223,-3389.822,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Embiotocidae,Rhacochilus,vacca,169754,3,AD,Passing,
Left (3).MP4,15829,44.0712,60min,23.5257,181.304,38.363,67.604,3590.102,13.221,58.766,2.619,797.856,193.905,-3494.948,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Hexagrammidae,Oxylebius,pictus,167118,2,AD,Passing,
Left (4).MP4,9566,58.2226,60min,37.6771,396.405,7.293,22.591,2366.449,10.013,22.162,25.337,-193.654,363.045,-2330.403,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Hexagrammidae,Hexagrammos,decagrammus,167110,1,AD,Passing,
Left (4).MP4,22255,65.2791,60min,44.7336,111.646,11.52,62.999,2501.838,38.179,50.455,27.256,1278.923,869.396,-1966.647,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Embiotocidae,Cymatogaster,aggregata,169739,250,AD,Passing,
Left (4).MP4,22727,65.5416,60min,44.9961,125.211,6.398,14.785,1915.71,33.985,55.899,45.55,-865.606,630.387,-1588.485,huttcloudpair_1,Fiona Francis,21,,19-09-06,12:33,sponge garden,,,,1047,1046,Scorpaenidae,Sebastes,emphaeus,166718,3,AD,Passing,
Left (2).MP4,10272,23.3467,60min,0.1474,169.861,6.317,1.802,2213.2,22.553,12.529,8.706,-713.156,460.407,-2043.939,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Embiotocidae,Rhacochilus,vacca,169754,2,AD,Passing,
Left (2).MP4,23975,30.967,60min,7.7678,256.781,7.812,1.032,2640.701,18.705,3.646,6.125,-819.54,213.341,-2501.228,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Hexagrammidae,Hexagrammos,decagrammus,167110,1,AD,Passing,
Left (3).MP4,6907,39.1096,60min,15.9103,159.462,1.281,1.189,952.078,10.061,15.439,3.076,-142.194,86.269,-937.439,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,emphaeus,166718,1,AD,Passing,
Left (3).MP4,11453,41.6377,60min,18.4384,80.017,2.36,1.072,1992.511,3.323,6.02,13.649,98.697,59.976,-1989.161,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Gobiidae,Rhinogobiops,nicholsii,636877,3,AD,Passing,
Left (3).MP4,15440,43.8549,60min,20.6556,199.992,19.88,1.607,3281.025,12.611,30.587,3.877,-618.785,360.927,-3201.869,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Hexagrammidae,Hexagrammos,decagrammus,167110,1,AD,Passing,
Left (3).MP4,29090,51.4458,60min,28.2466,187.234,0.894,0.25,731.053,26.146,10.574,23.38,273.209,-170.688,-656.248,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Hexagrammidae,Oxylebius,pictus,167118,1,AD,Passing,
Left (4).MP4,2904,54.5178,60min,31.3185,152.159,2.176,0.252,1560.015,5.086,11.06,5.145,-18.857,137.007,-1553.872,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,2991,54.5662,60min,31.3669,229.465,2.521,3.522,1306.947,22.682,15.52,12.278,-442.636,240.978,-1205.867,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,2991,54.5662,60min,31.3669,147.9,14.835,1.653,3318.391,31.811,4.939,16.423,-1470.373,947.417,-2819.95,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,3572,54.8893,60min,31.69,142.898,5.468,0.283,1482.268,29.201,51.91,8.999,684.327,233.822,-1293.886,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,4224,55.2519,60min,32.0526,143.077,8.737,1.822,2016.178,11.57,37.318,15.025,394.121,90.428,-1975.212,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,4224,55.2519,60min,32.0526,137.073,8.96,2.017,2540.266,10.244,22.802,1.738,-86.639,443.396,-2499.769,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,8896,57.85,60min,34.6507,162.565,1.932,0.58,1299.866,6.895,14.927,12.65,-58.84,-144.54,-1290.464,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Hexagrammidae,Oxylebius,pictus,167118,1,AD,Passing,
Left (4).MP4,9815,58.3611,60min,35.1618,157.252,2.734,0.62,1290.527,13.124,27.972,29.099,-211.721,202.592,-1256.818,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,12363,59.7781,60min,36.5788,104.828,12.151,0.897,2222.097,26.412,85.649,36.482,-815.128,559.071,-1990.156,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,12363,59.7781,60min,36.5788,132.574,13.533,0.964,3139.219,30.565,16.023,32.836,-1399.827,767.292,-2703.044,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (4).MP4,13059,60.1651,60min,36.9658,146.213,1.303,0.564,895.569,10.13,19.905,3.445,118.184,104.129,-881.608,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Scorpaenidae,Sebastes,maliger,166726,1,AD,Passing,
Left (5).MP4,7688,74.8125,60min,51.6132,291.711,5.199,3.278,2448.797,13.216,1.619,4.125,540.071,147.422,-2383.945,huttcloudpair_2,Fiona Francis,20.4,,19-09-11,11:44,sponge garden,,,,1049,1048,Hexagrammidae,Hexagrammos,stelleri,167113,1,AD,Passing,
Left (1).MP4,19475,10.8303,,,,1.041,0.302,874.738,2.604,,,39.194,15.142,-873.729,huttcloudpair_3,Fiona Francis,23.7,,19-11-19,12:08,sponge garden,,,,1049,1048,,,,,1,AD,Passing,Tape1_start
Left (1).MP4,19565,10.8803,,,,1.138,0.35,920.544,9.429,,,149.839,-8.175,-908.231,huttcloudpair_3,Fiona Francis,23.7,,19-11-19,12:08,sponge garden,,,,1049,1048,,,,,1,AD,Passing,Tape1_end
Left (1).MP4,19810,11.0166,,,,0.997,0.057,851.278,1.275,,,18.889,9.745,-851.013,huttcloudpair_3,Fiona Francis,23.7,,19-11-19,12:08,sponge garden,,,,1049,1048,,,,,1,AD,Passing,Tape2_start
